tot_emd,to_ga_001,to_ga_002,ga_sd_001,ga_sd_002,ga_sd_003,ga_sd_004,ga_sd_005,ga_sd_006,ga_sd_999
36020590,2661,2.5,756,1222,135,0,512,11,0
36020600,7556,2.41,1755,3521,294,0,1866,58,0
36020610,8021,2.31,1514,3447,273,0,2607,120,0
36020620,5278,2.18,955,2039,147,0,1983,105,0
36020630,3842,2.57,881,1957,127,0,806,31,0
36020640,3864,2.54,1023,1764,152,0,864,11,0
36020650,12176,2.52,2546,5829,446,0,3027,194,0
36020660,12454,2.63,2502,6819,431,0,2463,81,0
36020670,9355,2.21,1752,3645,319,0,3419,160,0
36020680,2803,2.73,581,1568,122,0,485,18,0
36020690,919,2.2,230,330,59,0,279,14,0
36020700,456,2.12,119,160,34,0,134,6,0
36030110,1164,1.99,350,294,49,0,442,18,0
36030310,1498,1.88,448,342,46,0,631,27,0
36030320,702,1.89,194,149,26,0,322,10,0
36030330,437,1.76,115,105,0,0,201,7,0
36030340,1421,2.18,465,366,58,0,504,8,0
36030350,2366,2.11,669,715,100,0,835,17,0
36030360,1078,2.43,315,374,55,0,313,11,0
36030370,8653,2.82,1263,5403,251,0,1595,31,0
36030371,9808,2.59,1684,5495,283,0,2194,31,0
36030380,4904,2.22,1083,1936,163,0,1641,36,0
36030390,1346,1.85,387,320,48,0,564,14,0
36030400,823,1.95,231,239,29,0,311,6,0
36030510,1581,2.14,408,545,56,0,533,18,0
36030540,2569,2.71,491,695,61,0,1208,86,0
36030550,9160,2.47,2015,4285,369,0,2332,72,0
36030560,2544,2.43,611,1086,103,0,683,39,0
36030570,16297,2.57,3352,8710,525,0,3452,107,0
36030580,3273,2.21,782,1228,142,0,1065,25,0
36030590,3662,2.27,856,1452,159,0,1117,50,0
36030600,1229,2.31,325,461,59,0,364,8,0
36030610,1157,1.82,226,296,33,0,551,47,0
36030620,1373,2.04,325,407,50,0,541,40,0
36030630,6968,2.54,1384,3316,260,0,1891,40,0
36030660,15379,2.44,2593,7597,411,0,4420,204,0
36030670,7022,2.65,1296,4007,167,0,1445,33,0
36040110,4759,2.37,1119,1924,147,0,1446,76,0
36040310,1176,1.97,347,310,55,0,442,17,0
36040320,1243,2.16,342,394,56,0,426,18,0
36040330,662,1.87,204,183,13,0,241,13,0
36040340,1038,2.01,318,278,53,0,367,19,0
36040350,1182,1.87,350,294,46,0,472,14,0
36040360,1586,1.94,467,436,57,0,599,17,0
36040370,935,1.83,264,233,25,0,389,17,0
36040380,1901,2.18,565,524,83,0,679,44,0
36040390,1884,2.51,484,573,77,0,691,44,0
36040400,1546,1.93,366,434,67,0,637,36,0
36040410,780,2.26,237,185,15,0,317,17,0
36040420,1828,1.97,491,503,75,0,708,45,0
36040510,3681,2.1,567,1478,62,0,1482,56,0
36040520,1218,2.33,234,477,27,0,428,34,0
36040540,2133,2.35,499,765,82,0,720,39,0
36040550,3848,2.64,698,1609,111,0,1251,120,0
36040580,1552,2.23,322,458,49,0,673,35,0
36040600,1709,1.89,319,472,49,0,817,36,0
36040610,12267,2.41,1702,5954,233,0,4091,110,0
36060110,6464,2.42,1338,2917,317,0,1753,81,0
36060111,11750,2.46,2158,5549,396,0,3345,172,0
36060310,788,2.43,250,223,55,0,238,19,0
36060320,1262,2.03,408,369,61,0,401,11,0
36060330,1122,2.21,330,349,81,0,337,12,0
36060340,1188,2.56,389,333,55,0,393,0,0
36060350,1185,2.06,365,316,72,0,414,11,0
36060360,776,2,233,195,55,0,280,5,0
36060510,638,2.11,189,187,49,0,195,9,0
36060530,21119,2.52,3797,11144,394,0,5243,309,0
36060540,4792,2.36,1012,2125,147,0,1379,77,0
36060550,763,2.09,180,256,44,0,263,13,0
36060560,4287,2.72,1470,1891,33,0,793,41,0
36310110,5397,2.44,1200,2169,260,0,1662,44,0
36310310,1125,2.17,305,367,71,0,339,42,0
36310320,1274,2.19,402,409,79,0,350,20,0
36310340,1405,2.76,423,458,98,0,398,16,0
36310350,779,2.27,255,214,37,0,254,12,0
36310360,996,2.13,298,277,53,0,325,39,0
36310370,1109,2.19,351,322,58,0,359,5,0
36310380,787,2.09,257,222,42,0,246,14,0
36310390,970,2.19,281,296,65,0,311,6,0
36310400,1634,2.27,456,594,102,0,452,10,0
36310410,1653,2.46,419,599,124,0,457,34,0
36310420,534,2.17,184,146,29,0,164,5,0
36320110,3115,2.4,681,1124,176,0,1055,57,0
36320310,893,1.86,247,220,39,0,374,5,0
36320320,773,1.88,196,191,33,0,334,18,0
36320330,1141,1.9,285,278,46,0,512,9,0
36320340,650,1.86,180,135,26,0,294,11,0
36320350,864,1.97,256,202,34,0,348,24,0
36320360,599,1.91,155,144,29,0,257,14,0
36320370,2070,2.34,407,583,70,0,939,60,0
36320380,1095,1.93,279,297,39,0,447,14,0
36320390,784,2.01,201,179,38,0,347,19,0
36320400,646,1.97,174,174,26,0,254,13,0
36330110,4170,2.39,1011,1526,249,0,1297,54,0
36330310,575,1.98,155,156,30,0,215,18,0
36330320,698,1.93,191,165,38,0,286,12,0
36330330,1174,1.94,324,293,43,0,485,26,0
36330340,1116,2.11,262,336,65,0,424,21,0
36330350,1053,1.94,303,234,62,0,432,12,0
36330360,670,2.05,192,154,33,0,273,18,0
36330370,1330,1.95,361,355,62,0,518,33,0
36350110,4723,2.44,1158,1936,167,0,1352,64,0
36350120,4496,2.13,1225,1388,139,0,1602,80,0
36350310,1551,1.77,487,323,48,0,654,23,0
36350320,1418,1.81,424,316,52,0,591,19,0
36350330,2063,1.87,668,479,82,0,798,19,0
36350340,1888,1.87,629,426,56,0,726,32,0
36350350,2330,1.84,699,554,63,0,956,22,0
36350360,922,1.8,265,204,24,0,408,16,0
36350370,700,1.83,223,154,14,0,291,9,0
36350380,1355,1.76,376,297,28,0,626,11,0
36350390,670,1.83,184,158,24,0,289,6,0
36350400,1563,1.88,440,393,57,0,643,15,0
36350410,1134,1.84,334,257,42,0,475,15,0
36350420,1452,1.89,415,367,60,0,579,21,0
36350430,1127,1.82,322,263,40,0,484,0,0
36350440,1541,1.78,461,316,58,0,680,12,0
36360110,3581,2.36,855,1302,176,0,1158,61,0
36360120,5114,2.17,1334,1538,222,0,1924,54,0
36360310,545,1.83,124,132,23,0,249,10,0
36360320,631,2.09,173,179,32,0,236,0,0
36360330,552,1.88,151,134,26,0,230,11,0
36360340,549,1.86,139,128,30,0,246,0,0
36360350,771,2.03,211,197,31,0,313,14,0
36360360,429,1.83,111,100,8,0,191,17,0
36360370,1772,1.88,489,442,75,0,728,27,0
36360380,1864,1.95,475,472,82,0,795,25,0
36360390,1392,1.94,419,343,60,0,533,34,0
36360400,508,1.87,155,120,20,0,203,6,0
36370110,13180,2.53,2444,6492,496,0,3507,101,0
36370111,1208,2.43,331,388,70,0,393,18,0
36370310,640,1.87,186,172,12,0,257,10,0
36370320,809,2.02,218,187,19,0,365,7,0
36370330,514,1.71,145,114,14,0,236,5,0
36370340,887,1.87,275,187,29,0,380,8,0
36370350,1298,2.56,327,461,71,0,415,13,0
36370360,1178,2.22,329,329,51,0,444,11,0
36370370,664,1.81,217,140,19,0,270,10,0
36370380,438,1.83,131,117,6,0,173,7,0
36370400,762,1.83,215,185,26,0,326,5,0
36370420,1425,2.1,406,413,45,0,518,26,0
36370430,730,1.79,225,152,21,0,319,0,0
36370440,975,1.89,290,238,39,0,380,26,0
36380110,6120,2.28,1354,2346,254,0,2017,101,0
36380120,2255,1.97,666,574,100,0,876,20,0
36380130,1563,2.04,426,445,56,0,610,17,0
36380310,1091,1.96,279,302,60,0,427,18,0
36380320,1278,1.97,334,333,61,0,517,25,0
36380330,590,1.87,155,155,20,0,245,5,0
36380340,1060,1.78,268,249,21,0,500,8,0
36380350,502,1.82,138,129,14,0,213,6,0
36380360,654,1.94,190,165,22,0,259,11,0
36380370,1237,2.04,430,299,67,0,414,10,0
36390110,5352,2.38,1244,2079,228,0,1671,102,0
36390310,1783,2.14,476,555,69,0,644,21,0
36390320,1087,1.91,341,277,32,0,417,13,0
36390330,550,1.91,160,138,20,0,221,6,0
36390340,843,1.91,238,211,26,0,349,5,0
36390350,1162,1.91,353,272,32,0,453,28,0
36390360,829,1.93,264,183,46,0,322,5,0
36390370,1306,2.04,374,339,65,0,508,10,0
36390380,916,1.82,256,213,27,0,401,5,0
36390390,790,1.84,218,171,30,0,357,5,0
36390400,300,1.91,67,78,11,0,136,8,0
36400110,8972,2.47,1913,3818,443,0,2569,153,0
36400310,1271,2.07,360,331,77,0,461,30,0
36400320,1446,1.99,440,378,78,0,512,23,0
36400330,1381,1.87,396,340,46,0,574,6,0
36400340,2691,2.06,790,783,110,0,945,29,0
36400350,1293,2.04,410,345,72,0,455,0,0
36400360,974,1.84,308,222,44,0,385,6,0
36400370,1343,2.1,394,328,58,0,536,15,0
36400380,1033,1.87,292,241,46,0,433,6,0
36400390,1070,2.09,304,283,43,0,403,28,0
36400400,2164,2.05,642,551,133,0,793,26,0
36400410,1564,2.08,389,462,108,0,565,27,0
36400420,1770,2.02,485,467,120,0,666,17,0
36400430,1519,2.14,377,449,100,0,554,28,0
36410110,3124,2.43,671,1201,174,0,999,46,0
36410120,4924,2.14,765,1826,148,0,2002,135,0
36410121,4028,2.47,666,1729,151,0,1233,213,0
36410310,814,2.2,210,220,49,0,311,17,0
36410320,979,1.86,268,236,42,0,406,27,0
36410330,1675,2.07,462,464,62,0,633,34,0
36410340,1580,1.93,449,449,48,0,577,46,0
36410350,1023,1.99,274,282,44,0,388,32,0
36410360,1443,2.02,401,400,63,0,547,27,0
36410370,863,2.02,221,234,52,0,330,17,0
36410380,1297,2.45,373,378,65,0,456,15,0
36410390,997,2.06,269,296,66,0,336,26,0
36420110,4528,2.53,899,1671,134,0,1703,85,0
36420120,2613,2.25,727,866,123,0,832,40,0
36420130,7183,2.51,794,3880,199,0,2174,53,0
36420131,6862,2.69,1170,3410,357,0,1833,48,0
36420320,1392,1.91,399,382,41,0,541,12,0
36420330,3195,2.63,695,846,106,0,1458,65,0
36420340,2077,1.97,610,567,89,0,780,13,0
36420350,832,2.12,258,232,49,0,279,6,0
36420360,2170,2,669,606,81,0,745,54,0
36420370,1226,2.1,374,388,61,0,375,18,0
36430110,3316,2.39,774,1175,169,0,1096,72,0
36430310,1459,2,417,383,73,0,551,28,0
36430320,807,2.01,222,222,44,0,287,31,0
36430330,1662,2.18,410,458,65,0,683,27,0
36430340,874,1.94,226,237,34,0,354,13,0
36430350,1301,2.12,328,350,74,0,522,17,0
36430360,1243,2.01,334,310,64,0,497,34,0
36430370,1235,2.14,312,369,75,0,462,6,0
36430380,1537,2.21,393,443,108,0,547,43,0
36440110,8231,2.52,1722,3521,397,0,2393,104,0
36440120,2005,2.04,545,553,104,0,757,36,0
36440130,2785,2.19,591,1020,118,0,970,59,0
36440310,772,1.91,192,213,25,0,322,13,0
36440320,777,1.97,200,201,38,0,320,11,0
36440330,577,2.01,159,170,26,0,208,13,0
36440340,966,2.18,255,286,61,0,343,6,0
36440350,1135,1.84,310,252,57,0,490,24,0
36440360,1779,1.96,537,450,74,0,663,43,0
36440370,2110,2.18,520,681,139,0,699,55,0
36440380,208,1.43,44,46,0,0,96,11,0
36450110,5133,2.47,1231,2020,264,0,1537,36,0
36450310,1265,2.46,358,480,97,0,303,10,0
36450320,1375,2.22,422,441,90,0,385,30,0
36450330,794,2.01,244,226,31,0,278,12,0
36450340,1255,2.1,390,388,65,0,385,23,0
36450350,2390,2.48,556,1054,108,0,626,6,0
36450360,1598,2.18,407,562,96,0,496,25,0
36450370,614,2.18,190,191,36,0,183,7,0
36450380,599,1.85,192,131,26,0,237,9,0
36450390,1213,2.07,356,344,60,0,428,17,0
36450400,823,2.42,254,230,36,5,287,0,0
36460110,7128,2.32,1619,2794,329,0,2190,133,0
36460120,1589,2.06,436,444,81,0,559,64,0
36460130,2181,2.17,595,691,96,0,735,49,0
36460310,1508,1.84,457,345,38,0,613,21,0
36460320,1492,2.03,430,416,67,0,527,38,0
36460330,1844,2.05,580,483,85,0,646,34,0
36460340,1025,1.99,329,253,43,0,374,19,0
36460350,1077,1.86,318,255,26,0,429,41,0
36460360,1135,1.96,355,299,53,0,404,12,0
36460370,445,1.94,136,92,27,0,178,8,0
36460380,1031,2.39,297,359,71,0,264,32,0
36460390,355,2,107,84,18,0,130,11,0
36470110,4070,2.27,903,1570,167,0,1318,60,0
36470310,1355,1.98,381,364,72,0,498,25,0
36470320,1527,2.09,424,464,76,0,514,35,0
36470330,1585,1.96,496,365,57,0,600,60,0
36470340,1626,1.88,462,347,56,0,720,22,0
36470350,1519,1.86,488,339,64,0,606,19,0
36470360,1408,1.75,321,348,39,0,637,27,0
36480110,2011,1.9,504,536,68,0,841,36,0
36480120,2328,2.28,637,708,143,0,736,98,0
36480310,778,1.94,204,201,27,0,320,19,0
36480320,1248,2.15,329,367,71,0,417,50,0
36480330,1025,1.88,317,230,30,0,403,42,0
36480340,1469,2.11,411,407,76,0,527,43,0
36480350,1165,2.14,323,307,34,0,456,30,0
36480360,1609,1.89,317,440,58,0,688,86,0
36480370,771,1.84,167,193,24,0,344,33,0
36480380,632,2.16,140,213,35,0,222,22,0
36480390,708,1.93,184,194,21,0,273,33,0
36480400,1324,1.94,352,332,51,0,540,41,0
36480410,469,1.91,134,98,17,0,199,21,0
36480420,944,1.86,268,234,29,0,382,22,0
37011110,3682,1.89,943,1031,90,0,1480,109,0
37011120,11500,2.58,2605,6104,376,0,2208,86,0
37011130,22063,2.37,4017,10177,650,0,6611,394,0
37011310,1705,2.02,420,539,70,0,629,40,0
37011320,4080,2.26,998,1595,148,0,1253,51,0
37011330,1925,1.96,586,497,68,0,723,48,0
37011350,936,1.91,266,230,41,0,376,20,0
37011550,5922,2.12,1485,2138,194,0,1987,58,0
37011560,2166,2.13,554,780,77,0,715,20,0
37011570,1327,2.35,254,489,27,0,460,96,0
37011580,10281,3.04,2652,5785,310,0,1394,24,0
37011590,9147,2.52,2036,4506,280,0,2176,51,0
37011600,11836,2.05,2572,4033,301,0,4608,221,0
37011610,8567,1.98,1826,2759,239,0,3506,159,0
37012110,7860,2.67,1918,3193,245,0,2330,81,0
37012111,6960,2.74,1409,3824,254,0,1368,27,0
37012310,1376,1.98,470,362,33,0,487,11,0
37012320,2224,2.03,635,634,71,0,830,36,0
37012330,1242,2.23,356,303,48,0,490,37,0
37012340,2310,2.02,729,621,106,0,788,55,0
37012350,1411,1.86,475,297,43,0,551,40,0
37012360,632,1.85,225,144,22,0,231,6,0
37012580,6608,2.5,1555,3365,199,0,1384,39,0
37012610,8962,2.45,2322,4285,328,0,1872,69,0
37012630,12661,2.41,2560,6247,330,0,3335,65,0
37012640,7743,2.54,2010,3919,311,0,1408,26,0
37012650,26216,2.57,4873,13780,785,0,6333,211,0
37012660,3728,2.51,855,1883,108,0,829,17,0
37012670,7654,2.01,1722,2402,196,0,3133,153,0
37012680,9768,1.99,2039,3078,248,0,4121,205,0
37020110,2614,1.93,628,711,116,0,1067,84,0
37020120,10593,2.24,2678,4120,382,0,3193,114,0
37020130,4304,2.04,1151,1289,178,0,1592,53,0
37020140,9429,1.87,1988,2632,240,0,4325,164,0
37020310,1940,1.99,443,599,90,0,768,23,0
37020320,2845,1.99,670,865,108,0,1105,89,0
37020330,2225,1.99,619,615,87,0,857,39,0
37020340,1650,1.76,520,310,16,0,757,23,0
37020350,1518,1.92,437,407,43,0,585,35,0
37020360,7527,2.64,1633,4005,298,0,1491,14,0
37020370,3087,2.18,799,889,101,0,1213,67,0
37020380,2358,2.07,620,704,109,0,871,42,0
37020510,2483,2.04,518,759,100,0,1011,84,0
37020550,8543,2,1509,2233,224,0,4360,163,0
37020580,2437,2.3,662,902,111,0,695,52,0
37020590,5938,2.48,1079,2751,234,0,1775,38,0
37020620,7942,2.61,1368,4351,249,0,1855,28,0
37020630,10660,2.6,2056,5898,335,0,2231,34,0
37020640,9538,2.3,1901,4160,376,0,2889,128,0
37020660,4398,2.13,1100,1420,155,0,1623,68,0
37020670,819,2.02,198,224,40,0,314,42,0
37020680,3134,2.03,703,977,131,0,1244,69,0
37020690,2212,2.07,550,693,106,0,747,107,0
37030110,2978,2.25,800,1049,187,0,865,63,0
37030310,1223,2.14,340,360,98,0,403,11,0
37030320,1308,2.23,351,381,96,0,450,20,0
37030330,1039,2.17,304,334,73,0,317,0,0
37030340,1499,2.11,465,412,79,0,522,6,0
37030350,1643,2.6,495,487,86,0,544,14,0
37030360,1285,2.29,400,429,94,0,338,5,0
37030370,1396,2.33,442,429,96,0,408,0,0
37030380,780,2.23,253,231,55,0,231,0,0
37030390,945,2.12,285,260,62,0,323,5,0
37030400,1324,1.99,399,342,42,0,510,21,0
37030410,751,1.91,230,184,33,0,286,10,0
37030420,611,1.84,167,149,24,0,258,13,0
37030430,941,2.09,310,215,22,0,370,12,0
37030440,485,1.96,162,98,23,0,189,9,0
37030550,1784,2.18,546,553,96,0,565,8,0
37030560,9796,2.51,1783,4344,373,0,3116,86,0
37030580,8282,2.43,1825,3614,323,0,2375,68,0
37030590,4551,2.3,919,1952,147,0,1445,42,0
37030600,3142,2.1,788,1020,112,0,1152,44,0
37030610,3673,2.04,859,1206,124,0,1383,77,0
37030620,7972,2.59,1100,4191,200,0,2355,41,0
37040110,2923,2.14,754,825,119,0,1146,52,0
37040310,1780,2.03,596,467,77,0,599,13,0
37040320,1301,2.22,431,311,59,0,473,20,0
37040330,1557,2.8,459,370,47,0,640,15,0
37040340,2543,1.8,554,579,110,0,1256,27,0
37040350,1337,1.89,401,356,54,0,514,0,0
37040360,829,2.37,251,210,32,0,324,0,0
37040370,952,2.01,290,259,32,0,353,6,0
37040380,1085,2.5,322,277,60,0,396,19,0
37040390,1287,1.88,424,270,47,0,516,13,0
37040400,841,1.85,262,188,29,0,340,19,0
37040410,880,1.85,326,181,25,0,330,10,0
37040420,760,1.85,253,184,22,0,284,14,0
37040430,854,1.85,307,198,24,0,299,21,0
37040510,2373,2.16,513,656,95,0,1037,44,0
37040520,2233,2.26,543,815,99,0,740,23,0
37040540,10795,2.3,1829,3842,358,0,4569,104,0
37040560,5887,2.19,1370,2233,212,0,1921,115,0
37040580,2824,2.24,706,1085,119,0,864,24,0
37040590,2588,2.38,694,1112,121,0,623,22,0
37040600,8945,2.38,1537,4240,315,0,2700,96,0
37040610,6348,2.35,1261,2852,226,0,1884,77,0
37040620,3861,2.35,867,1495,160,0,1259,46,0
37040630,3502,2.77,676,1812,171,0,785,26,0
37050110,6049,2.39,1473,2499,319,0,1655,36,0
37050120,12921,2.68,2835,7164,490,0,2257,45,0
37050310,867,1.94,290,218,41,0,310,0,0
37050320,784,1.98,256,200,27,0,286,7,0
37050330,990,2.09,300,275,51,0,346,13,0
37050340,1823,2.12,498,570,90,0,638,16,0
37050350,8845,2.66,1343,4625,153,0,2471,130,0
37050360,1315,2.29,372,446,68,0,397,22,0
37050510,7255,2.15,1426,2826,173,0,2660,106,0
37050520,2337,1.55,272,378,9,0,1556,95,0
37050530,1512,1.93,308,450,62,0,647,38,0
37050550,11242,2.59,2189,6173,326,0,2372,26,0
37050560,965,2.27,263,350,57,0,282,7,0
37050570,17904,2.63,3014,9516,489,0,4491,211,0
37050590,5717,2.51,1213,2922,179,0,1310,21,0
37050600,6855,2.44,1352,3501,196,0,1696,15,0
37050610,1655,1.94,289,453,50,0,786,70,0
37050620,1487,2.19,266,625,36,0,527,20,0
37050630,2670,2.26,463,1200,29,0,896,43,0
37050640,2441,2.82,401,1341,51,0,580,26,0
37050650,1864,2.64,307,809,12,0,649,58,0
37050660,2045,2.13,365,750,52,0,830,32,0
37050670,11224,2.47,1647,5746,330,0,3220,180,0
37050690,7015,2.63,1041,4024,172,0,1640,43,0
37050700,20862,2.26,2525,9255,432,0,7940,492,0
37050710,8866,2,807,2069,62,0,5303,563,0
37050720,17242,2.72,1931,9547,370,0,4960,241,0
37060110,4918,2.44,1326,1468,205,0,1817,63,0
37060310,1015,2.03,346,285,50,0,322,0,0
37060320,654,1.9,222,153,27,0,237,15,0
37060330,839,2.18,257,204,47,0,316,13,0
37060340,947,2.05,326,256,35,0,302,17,0
37060350,1284,2.3,432,351,70,0,405,13,0
37060360,1159,2.13,433,310,61,0,333,16,0
37060370,931,1.95,333,228,32,0,325,5,0
37060380,903,1.92,283,223,32,0,347,13,0
37060390,1429,1.94,529,336,50,0,481,25,0
37060510,3061,2.61,868,1321,142,0,667,31,0
37060530,2554,2.26,665,997,87,0,753,33,0
37060550,1844,2.1,472,518,73,0,717,49,0
37060580,1600,2.11,488,525,48,0,501,23,0
37060590,2615,2.53,661,1165,112,0,642,11,0
37060600,3992,2.3,1097,1254,106,0,1424,68,0
37060610,3464,2.26,987,1340,129,0,950,20,0
37060620,7779,2.29,1526,3345,219,0,2527,92,0
37060630,3315,2.47,762,1320,100,0,1066,31,0
37070110,4935,2.01,1128,1471,199,0,1942,180,0
37070310,1790,2.1,524,512,82,0,621,35,0
37070320,1883,1.88,466,467,89,0,797,56,0
37070330,1365,2.11,404,356,66,0,509,21,0
37070340,1021,1.89,315,228,38,0,418,20,0
37070350,1407,1.98,457,358,52,0,505,24,0
37070360,553,1.8,167,121,19,0,233,13,0
37070370,1863,2.1,602,540,92,0,589,28,0
37070380,2443,2.03,679,717,108,0,885,34,0
37070390,1921,2.11,596,460,65,0,748,32,0
37070400,1379,1.95,416,369,59,0,502,25,0
37070510,12232,2.35,2311,5669,448,0,3584,92,0
37070520,3614,2.26,710,1436,152,0,1225,77,0
37070530,2274,2.01,521,663,86,0,931,72,0
37070540,2805,2.23,659,1086,104,0,871,59,0
37070550,1825,2.15,431,577,57,0,703,51,0
37080110,3000,2.15,841,887,128,0,1071,42,0
37080320,655,1.9,194,157,38,0,256,5,0
37080330,1746,2.2,512,418,102,0,669,27,0
37080340,1287,1.94,345,298,76,0,550,5,0
37080350,1796,2.04,575,461,88,0,618,39,0
37080360,746,1.99,210,199,46,0,276,8,0
37080370,806,2.09,255,212,42,0,279,12,0
37080380,1108,2.1,357,294,72,0,353,32,0
37080390,1102,2.06,350,283,54,0,377,34,0
37080400,866,2.08,312,225,46,0,262,19,0
37080410,1238,2.04,364,330,41,0,473,13,0
37080420,754,1.89,226,175,27,0,309,14,0
37080430,1196,1.95,387,296,45,0,439,15,0
37080440,783,1.79,251,151,33,0,333,11,0
37080450,1034,1.94,329,243,40,0,398,6,0
37080460,1006,1.9,308,237,42,0,402,10,0
37080470,387,1.94,109,87,15,0,167,6,0
37080480,1684,2.1,508,435,107,0,609,12,0
37080520,5132,2.35,1173,2105,232,0,1540,27,0
37080530,4066,2.21,835,1543,165,0,1440,50,0
37080540,3226,2.16,710,1172,109,0,1160,46,0
37080550,3347,2.36,826,1334,153,0,959,33,0
37080560,1516,2.27,351,555,116,0,469,13,0
37080570,4098,2.62,866,1526,192,0,1452,36,0
37090110,2988,2.13,880,825,164,0,1052,46,0
37090120,1809,1.97,545,446,43,0,726,37,0
37090310,1036,2.23,340,259,44,0,372,11,0
37090320,1384,1.98,453,346,66,0,498,7,0
37090330,1000,2.29,304,246,50,0,378,12,0
37090340,1256,1.91,388,305,50,0,480,33,0
37090350,889,1.94,305,192,38,0,331,20,0
37090360,1594,2.1,455,391,61,0,652,23,0
37090370,1152,1.94,356,253,37,0,474,19,0
37090570,2348,2.17,647,817,107,0,737,23,0
37090580,3002,2.26,796,1001,149,0,1017,16,0
37090590,3807,2.3,956,1541,172,0,1091,21,0
37090600,1413,2.03,379,397,81,0,536,10,0
37090610,6390,2.44,1276,2930,247,0,1843,25,0
37100110,11798,2.59,1979,4684,419,0,4488,141,0
37100120,16702,2.4,2639,6645,411,0,6607,237,0
37100130,9554,2.11,1626,3510,238,0,3879,201,0
37100310,2533,2.29,740,855,118,0,769,28,0
37100320,2592,2.36,655,828,123,0,944,13,0
37100330,1466,2.05,499,423,64,0,454,11,0
37100340,1472,2.56,449,529,69,0,389,11,0
37100360,1267,2.23,387,408,81,0,359,27,0
37100510,3163,2.06,566,1103,96,0,1335,32,0
37100520,13257,2.51,2155,5915,427,0,4515,127,0
37100521,1874,3.21,279,1045,93,0,434,11,0
37100530,14259,2.51,2751,7128,615,0,3557,63,0
37100540,7730,2.55,1565,3846,282,0,1928,10,0
37100550,9351,1.79,1305,2218,139,0,5203,418,0
37100560,4352,2.26,889,1768,152,0,1452,66,0
37100570,10954,2.6,2569,5948,431,0,1896,22,0
37310110,3349,2.24,871,1139,166,0,1082,68,0
37310310,1095,1.87,333,244,34,0,454,29,0
37310320,1669,1.98,508,424,93,0,608,21,0
37310330,926,1.97,271,232,16,0,367,36,0
37310340,1043,1.75,296,236,26,0,451,21,0
37310350,1175,1.87,352,284,45,0,452,35,0
37310360,624,1.77,197,115,21,0,274,16,0
37310370,679,1.72,211,138,15,0,297,18,0
37320110,5648,2.25,1444,1949,235,0,1875,112,0
37320310,951,1.88,325,215,29,0,365,13,0
37320320,780,1.95,275,161,34,0,299,5,0
37320330,862,1.89,294,201,33,0,324,5,0
37320340,797,1.77,249,173,31,0,331,5,0
37320350,723,1.93,266,134,38,0,276,5,0
37320360,720,1.81,237,150,22,0,293,14,0
37320370,2027,1.95,650,497,72,0,768,23,0
37320380,1807,2,480,456,85,0,739,43,0
37320390,1218,1.88,391,266,50,0,493,6,0
37320400,866,1.89,268,207,42,0,330,13,0
37320410,838,1.88,265,202,35,0,324,5,0
37320420,861,1.9,244,209,44,0,346,13,0
37320430,1976,2.13,536,573,95,0,736,10,0
37320440,1810,1.96,584,468,70,0,652,17,0
37320450,420,1.76,151,79,15,0,172,0,0
37320460,1047,1.84,353,227,33,0,420,11,0
37320470,416,1.79,115,80,6,0,206,5,0
37330110,2247,2.24,532,793,91,0,766,46,0
37330320,1193,1.9,443,221,48,0,460,13,0
37330330,926,2.06,276,237,35,0,357,12,0
37330340,1177,1.93,412,272,40,0,411,37,0
37330350,1239,1.93,424,292,36,0,453,30,0
37330360,849,1.88,252,215,29,0,337,12,0
37330370,3001,2,793,866,92,0,1153,82,0
37330380,880,1.93,302,222,23,0,302,24,0
37340110,3051,2.29,791,987,157,0,1031,52,0
37340310,1041,1.91,329,238,42,0,408,18,0
37340320,851,1.82,287,181,28,0,345,6,0
37340330,828,1.96,280,197,38,0,296,7,0
37340340,807,1.9,242,173,34,0,334,24,0
37340350,961,1.94,311,248,28,0,345,27,0
37350110,4756,2.19,1045,1717,189,0,1680,89,0
37350310,2905,1.96,761,811,139,0,1093,95,0
37350320,1188,1.78,336,279,36,0,505,21,0
37350330,603,1.74,156,126,18,0,284,13,0
37350340,1016,1.81,307,228,32,0,417,26,0
37350350,1277,1.88,385,304,50,0,507,22,0
37350360,2909,2.04,752,830,106,0,1138,65,0
37350370,1371,1.84,418,314,38,0,545,45,0
37350380,893,1.75,298,156,21,0,396,22,0
37360110,3332,2.3,787,1251,191,0,1034,40,0
37360120,4974,2.2,1198,1692,252,0,1720,87,0
37360310,1011,1.91,295,252,40,0,397,22,0
37360320,1825,1.98,503,461,85,0,707,66,0
37360330,1051,1.96,303,243,38,0,428,26,0
37360340,2002,2.05,601,581,78,0,700,31,0
37360350,980,1.98,278,243,16,0,408,18,0
37360360,1579,1.87,470,387,57,0,629,21,0
37360370,1862,1.83,589,401,57,0,766,35,0
37370120,4105,2.29,902,1581,190,0,1317,90,0
37370310,693,1.91,202,194,21,0,265,7,0
37370320,904,1.9,262,224,40,0,349,20,0
37370330,1113,2.12,309,309,60,0,414,13,0
37370340,3497,2.27,772,1465,169,0,1027,44,0
37370350,922,1.91,270,248,42,0,339,18,0
37370360,722,2.07,235,173,36,0,260,16,0
37370370,1512,2.09,476,379,73,0,528,48,0
37380110,5216,2.37,1051,2082,316,0,1640,75,0
37380310,2497,2.21,700,780,143,0,810,47,0
